n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,power_Accuracy_ANOVA,power_Precision_ANOVA,Duration
16,2,5,8,70,-0.025,0.0,0,0.108,0.1,0.1,0.1,0.98,0.06,0.87,0.04,0.0,0.02,583081 milliseconds
18,2,5,8,70,-0.025,0.0,0,0.108,0.1,0.1,0.1,0.99,0.07,0.96,0.07,0.01,0.04,657329 milliseconds
20,2,5,8,70,-0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.04,0.97,0.04,0.0,0.03,707864 milliseconds
10,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.94,0.0,0.7,0.16,0.01,0.07,324419 milliseconds
12,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.99,0.03,0.87,0.09,0.0,0.07,412688 milliseconds
14,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.99,0.04,0.9,0.14,0.01,0.09,514435 milliseconds
16,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.03,0.93,0.11,0.01,0.06,586487 milliseconds
18,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.99,0.06,0.94,0.07,0.0,0.05,641245 milliseconds
20,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.05,0.97,0.13,0.0,0.1,732903 milliseconds
10,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.89,0.13,0.67,0.25,0.01,0.18,320587 milliseconds
12,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.94,0.08,0.78,0.26,0.0,0.18,417421 milliseconds
14,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.97,0.07,0.87,0.26,0.01,0.23,498990 milliseconds
16,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.99,0.08,0.91,0.34,0.01,0.33,563468 milliseconds
18,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.99,0.14,0.93,0.39,0.01,0.31,652260 milliseconds
20,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.1,0.97,0.36,0.01,0.33,717877 milliseconds
10,2,5,8,70,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.05,0.11,0.01,0.18,0.0,0.12,332376 milliseconds
12,2,5,8,70,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.04,0.1,0.01,0.24,0.0,0.17,433328 milliseconds
14,2,5,8,70,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.07,0.09,0.0,0.28,0.0,0.21,512650 milliseconds
16,2,5,8,70,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.06,0.11,0.0,0.27,0.0,0.2,583095 milliseconds
18,2,5,8,70,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.07,0.23,0.03,0.39,0.0,0.3,666442 milliseconds
20,2,5,8,70,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.03,0.14,0.0,0.42,0.0,0.33,730273 milliseconds
10,2,5,8,70,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.06,0.05,0.03,0.12,0.0,0.09,331959 milliseconds
12,2,5,8,70,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.0,0.08,0.0,0.16,0.0,0.13,417943 milliseconds
14,2,5,8,70,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.02,0.04,0.0,0.06,0.0,0.04,524577 milliseconds
16,2,5,8,70,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.1,0.05,0.0,0.12,0.0,0.1,604689 milliseconds
18,2,5,8,70,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.09,0.08,0.0,0.15,0.0,0.13,686228 milliseconds
20,2,5,8,70,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.03,0.09,0.0,0.11,0.0,0.06,753215 milliseconds
10,2,5,8,70,0.0,0.0,0,0.108,0.1,0.1,0.1,0.07,0.09,0.0,0.06,0.0,0.04,327897 milliseconds
12,2,5,8,70,0.0,0.0,0,0.108,0.1,0.1,0.1,0.03,0.09,0.02,0.07,0.0,0.03,419922 milliseconds
14,2,5,8,70,0.0,0.0,0,0.108,0.1,0.1,0.1,0.05,0.05,0.01,0.09,0.0,0.08,517318 milliseconds
16,2,5,8,70,0.0,0.0,0,0.108,0.1,0.1,0.1,0.03,0.13,0.01,0.08,0.0,0.06,585668 milliseconds
18,2,5,8,70,0.0,0.0,0,0.108,0.1,0.1,0.1,0.05,0.05,0.02,0.04,0.0,0.04,655065 milliseconds
20,2,5,8,70,0.0,0.0,0,0.108,0.1,0.1,0.1,0.08,0.06,0.0,0.05,0.0,0.05,731855 milliseconds
10,2,5,8,70,0.0,0.05,0,0.108,0.1,0.1,0.1,0.05,0.09,0.02,0.17,0.0,0.12,315846 milliseconds
12,2,5,8,70,0.0,0.05,0,0.108,0.1,0.1,0.1,0.03,0.08,0.0,0.12,0.0,0.06,416836 milliseconds
14,2,5,8,70,0.0,0.05,0,0.108,0.1,0.1,0.1,0.07,0.06,0.03,0.12,0.0,0.1,516163 milliseconds
16,2,5,8,70,0.0,0.05,0,0.108,0.1,0.1,0.1,0.06,0.06,0.0,0.17,0.0,0.15,565890 milliseconds
18,2,5,8,70,0.0,0.05,0,0.108,0.1,0.1,0.1,0.03,0.07,0.0,0.12,0.0,0.1,675209 milliseconds
20,2,5,8,70,0.0,0.05,0,0.108,0.1,0.1,0.1,0.06,0.06,0.0,0.14,0.0,0.11,703632 milliseconds
10,2,5,8,70,0.0,0.1,0,0.108,0.1,0.1,0.1,0.04,0.14,0.0,0.26,0.0,0.21,325267 milliseconds
12,2,5,8,70,0.0,0.1,0,0.108,0.1,0.1,0.1,0.1,0.13,0.01,0.3,0.0,0.25,421172 milliseconds
14,2,5,8,70,0.0,0.1,0,0.108,0.1,0.1,0.1,0.04,0.14,0.01,0.25,0.0,0.2,499550 milliseconds
16,2,5,8,70,0.0,0.1,0,0.108,0.1,0.1,0.1,0.04,0.12,0.0,0.31,0.0,0.24,581075 milliseconds
18,2,5,8,70,0.0,0.1,0,0.108,0.1,0.1,0.1,0.06,0.13,0.01,0.3,0.0,0.23,669716 milliseconds
20,2,5,8,70,0.0,0.1,0,0.108,0.1,0.1,0.1,0.06,0.12,0.0,0.38,0.0,0.27,753525 milliseconds
10,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.98,0.05,0.74,0.25,0.0,0.19,331026 milliseconds
12,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.97,0.05,0.83,0.28,0.0,0.22,431237 milliseconds
14,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.99,0.08,0.84,0.37,0.0,0.31,514632 milliseconds
16,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.1,0.93,0.43,0.0,0.39,580969 milliseconds
18,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.99,0.14,0.99,0.41,0.0,0.33,674711 milliseconds
20,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.05,0.96,0.48,0.0,0.41,734914 milliseconds
10,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.89,0.06,0.74,0.13,0.0,0.09,328814 milliseconds
12,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.99,0.06,0.83,0.15,0.0,0.1,414992 milliseconds
14,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.05,0.9,0.11,0.0,0.09,531679 milliseconds
16,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.05,0.9,0.11,0.01,0.06,585546 milliseconds
18,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.04,0.95,0.12,0.0,0.09,663114 milliseconds
20,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.06,1.0,0.2,0.0,0.16,730435 milliseconds
10,2,5,8,70,0.025,0.0,0,0.108,0.1,0.1,0.1,0.94,0.05,0.65,0.04,0.0,0.02,322834 milliseconds
12,2,5,8,70,0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.07,0.82,0.04,0.0,0.04,413819 milliseconds
14,2,5,8,70,0.025,0.0,0,0.108,0.1,0.1,0.1,0.99,0.04,0.82,0.04,0.0,0.01,504074 milliseconds
16,2,5,8,70,0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.04,0.94,0.02,0.0,0.01,575205 milliseconds
18,2,5,8,70,0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.05,0.95,0.06,0.0,0.03,663004 milliseconds
20,2,5,8,70,0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.08,0.98,0.06,0.01,0.05,732830 milliseconds
10,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,0.94,0.09,0.7,0.08,0.0,0.04,329092 milliseconds
12,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,0.96,0.14,0.78,0.11,0.0,0.08,412286 milliseconds
14,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,0.99,0.16,0.89,0.12,0.0,0.08,508469 milliseconds
16,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.1,0.92,0.09,0.0,0.05,574569 milliseconds
18,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.1,0.94,0.12,0.01,0.11,658756 milliseconds
20,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.14,0.98,0.11,0.0,0.06,760695 milliseconds
10,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.95,0.13,0.8,0.18,0.0,0.14,318839 milliseconds
12,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.95,0.27,0.68,0.32,0.0,0.23,418224 milliseconds
14,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.98,0.17,0.84,0.31,0.0,0.23,495547 milliseconds
16,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.98,0.24,0.92,0.24,0.0,0.17,564254 milliseconds
18,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.22,0.97,0.32,0.01,0.31,643036 milliseconds
20,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.25,0.96,0.31,0.0,0.28,729171 milliseconds
10,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.08,1.0,0.2,0.25,0.14,330185 milliseconds
12,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.06,1.0,0.37,0.23,0.25,429095 milliseconds
14,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.07,1.0,0.29,0.3,0.16,511141 milliseconds
16,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.07,1.0,0.3,0.4,0.21,601766 milliseconds
18,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.08,1.0,0.45,0.49,0.4,671851 milliseconds
20,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.05,1.0,0.49,0.75,0.39,729524 milliseconds
10,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.07,1.0,0.15,0.13,0.1,339107 milliseconds
12,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.07,1.0,0.16,0.16,0.11,424280 milliseconds
14,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.03,1.0,0.14,0.33,0.11,504192 milliseconds
16,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.07,1.0,0.12,0.45,0.09,583266 milliseconds
18,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.05,1.0,0.18,0.5,0.14,666813 milliseconds
20,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.08,1.0,0.19,0.63,0.12,725818 milliseconds
10,2,5,8,70,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.06,1.0,0.06,0.14,0.02,331056 milliseconds
12,2,5,8,70,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.07,1.0,0.04,0.23,0.04,416139 milliseconds
14,2,5,8,70,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.12,1.0,0.03,0.28,0.01,530640 milliseconds
16,2,5,8,70,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.12,1.0,0.11,0.35,0.07,582796 milliseconds
18,2,5,8,70,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.09,1.0,0.06,0.53,0.04,662175 milliseconds
20,2,5,8,70,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.1,1.0,0.03,0.65,0.03,726563 milliseconds
10,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.12,1.0,0.07,0.24,0.06,322804 milliseconds
12,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.14,1.0,0.09,0.19,0.07,422410 milliseconds
14,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.15,1.0,0.12,0.28,0.05,516456 milliseconds
16,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.11,1.0,0.1,0.44,0.06,562150 milliseconds
18,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.2,1.0,0.13,0.47,0.12,656753 milliseconds
20,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.2,1.0,0.07,0.61,0.07,718925 milliseconds
10,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.19,1.0,0.13,0.1,0.12,325939 milliseconds
12,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.28,1.0,0.2,0.25,0.15,404556 milliseconds
14,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.31,1.0,0.27,0.29,0.23,513875 milliseconds
16,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.33,1.0,0.2,0.43,0.14,574657 milliseconds
18,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.23,1.0,0.25,0.52,0.19,636980 milliseconds
20,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.35,1.0,0.33,0.62,0.27,738483 milliseconds
